smiles,value
O=C1CCCCCCCCCCC1,3.8602000000000034
CC(C)=CCCC(C)(O)C#C,2.117
Cc1ccc(cc1[N+]([O-])=O)C(O)=O,1.60142
COc1ccc(cc1N)[S](O)(=O)=O,0.5241
Oc1ccc(cc1O)C(=O)c2ccccc2,2.3288
CCCCC(CC)CN,2.1615
Cc1ccc(N)cc1Cl,2.23062
Oc1ccc(c(O)c1)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,1.988
CCCC(CCC)C(O)=O,2.2874
CC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccc(O)cc3,4.157700000000002
COc1ccccc1C,2.00362
OC(=O)Cc1ccc(Cl)cc1Cl,2.6205000000000007
Clc1ccc(cc1)C#N,2.2116799999999994
[O-][N+](=O)c1ccc(Cl)cc1,2.2482
CC(=C)C(=O)OCCCCOC(=O)C(C)=C,2.0052
CCC(=O)c1cccc(Cl)c1,2.9327000000000014
C1OC1COc2ccccc2,1.4641999999999995
OC(=O)CCCCCCCC(O)=O,1.8863
O=C1CCCCCCCCCCOCCCCO1,3.850900000000003
CC(C)CCCC(C)CC=O,3.0378000000000016
S=C(Nc1ccccc1)Nc2ccccc2,3.4955000000000016
CCCBr,1.7913
COc1ccc(Cl)cc1,2.3486
CCCCCC/C=C/C1CC(=O)OC1=O,2.6027000000000005
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,2.6367000000000016
CNC(=O)N(c1ccccc1)c2ccccc2,3.164100000000001
Nc1ccccc1c2ccccc2,2.9358000000000013
ClCCO[P](=O)(OCCCl)OCC(CCl)(CCl)CO[P](=O)(OCCCl)OCCCl,5.721400000000005
OC(=O)C1CCC(CC1)C(O)=O,0.9620000000000002
CCc1cccc2c(CCO)c[nH]c12,2.2650999999999994
CCOC(C)OC(C)(CCC=C(C)C)C=C,4.076600000000004
O=C(c1ccccc1)c2ccccc2,2.917600000000001
CCCC(=O)OC(C)C1CCCCC1,3.2985000000000024
CCC1(CC=C2CCCc3cc(OC)ccc23)C(O)CCC1=O,3.925200000000003
CCC(C)c1ccccc1,3.2001000000000017
CC(=O)OC(C)(C)C1CCC(=CC1)C,3.0745000000000013
CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,4.3963000000000045
CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,2.785400000000001
Nc1ccc(cc1)C(F)(F)F,2.2876000000000003
CCCCOCCOCCOC(=O)C(C)=C,1.939
Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F,4.5085000000000015
CC(=O)c1cccc2ccccc12,3.042400000000001
CCCCCO,1.1689
COc1ccc(cc1N)[N+]([O-])=O,1.1856
CC(=C)C(=O)OCC=C,1.2917
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,4.3126
CC(C)(C)c1cc(CO)cc(c1O)C(C)(C)C,3.4795000000000025
CC(C)CCOCCc1ccccc1,3.291800000000002
Oc1ccc2ccccc2c1C=O,2.3579
Nc1nc(N)c(N=O)c(N)n1,-0.3789000000000002
ClC\C=C/Cl,1.9777
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,5.549700000000002
CCCCCC1COCCC1OC(C)=O,2.5349000000000004
CC1=CC[C@H]2C[C@@H]1C2(C)C,2.9987000000000013
Nc1ccc(N=Nc2ccccc2)c(N)c1,3.2664
COc1ccc(O)c(c1)C(C)(C)C,2.6983000000000006
C1CC(CCN1)N2CCOCC2,0.0705999999999997
CCO[Si](CC(C)C)(OCC)OCC,2.690800000000001
CCOC(=O)C(C)(C)c1ccccc1,2.5273000000000003
Cc1ccc(N)c(c1)[N+]([O-])=O,1.48542
S=C=S,1.0181
COC(=O)c1ccccc1,1.4732
CCCCCCCC(OC)OC,2.965800000000001
C1CNCCNCCNCCN1,-1.6415999999999973
C=CCCCCCCCCC=O,3.4921000000000024
CCNc1nc(NC(C)C)nc(SC)n1,1.8456
COc1cccc(c1)C(C)=O,1.8978
[nH]1cnc2ccccc12,1.5629
O=C1NC(=O)NC(=O)N1,-2.2485000000000004
ClCCCN1C(=O)Nc2ccccc12,1.9585
Clc1ccccn1,1.7349999999999997
Oc1cc(Cl)ccc1Cl,2.699
C[Si](C)(C)O[Si](C)(C)C,2.6728000000000005
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,4.5941000000000045
CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,2.740700000000001
Fc1ccc(cc1)C(=O)c2ccc(F)cc2,3.195800000000001
CC(C)c1ccc(O)cc1C,2.824020000000001
COC1CC(C)CCC1C(C)C,3.093600000000002
O=[Zn],-0.1213
Cc1ccccc1Oc2ccccc2C,4.095740000000003
CC(C)c1cccc2ccccc12,3.9632000000000014
O=C1Oc2ccccc2C=C1,1.793
CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,3.9674200000000033
COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2,2.855700000000001
[O-][N+](=O)c1ccccc1c2ccc(Cl)cc2,3.915200000000002
CC(=C)C1CCC(=CC1)C,3.308900000000002
Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,5.021300000000001
CCCCC(CC)COC(=O)CS[Sn](CCCC)(CCCC)SCC(=O)OCC(CC)CCCC,9.014400000000004
CC1CCC(CC2=C1CCC2C)C(C)(C)OC(C)=O,4.490800000000004
CCCCC(CC)CCCCCC(C)CCCC(O)=O,6.044300000000006
CC(C)CCCC(C)CCCC(C)(O)C#C,4.003300000000003
S=[W]=S,1.2939
CC(=C)CC(C)(C)C,2.9987000000000013
CCCCCCC(CCCC)C(O)=O,3.847800000000002
CCCCC(CC)COC(=O)c1ccc(N)cc1,3.642000000000002
CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,4.319500000000004
ClC1=C(Cl)C(=O)c2ccccc2C1=O,2.754800000000001
O=[Cd],-0.1213
CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C,2.7643000000000013
CCCCCCCCCCOC(C)=O,3.6902000000000026
CN(CCOC(=O)C=C)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.4029000000000007
CCCCC(C#N)c1ccccc1,3.4839800000000025
FC(F)(F)C(Cl)(Cl)Cl,2.9189
CC(C)CCCCCCCCCCO,4.145600000000004
CCOc1ccccc1NC(=O)c2cc3ccccc3cc2O,4.196400000000003
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,4.010400000000003
CCCCCCC(O)CCCCCCCCCCCO,5.211000000000006
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,2.5166
CCCC(=O)OC(C)(C)Cc1ccccc1,3.3510000000000018
CCC(=O)OCCC(C)C,1.9857
CC(=C)[C@@H]1C[C@@H](CC[C@@]1(C)C=C)C(C)(C)O,3.9420000000000033
CCCCCC(O)C=C,2.1136
FC(F)=C(F)C(F)(F)F,2.6263
CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,4.302300000000004
CC(C)(C1CCC(O)CC1)C2CCC(O)CC2,3.1148000000000016
COCCOCCO[Si](CCCOCC1CO1)(OCCOCCOC)OCCOCCOC,0.7696000000000052
CC(F)(F)Cl,1.8379
COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O,1.0796
FCF,0.8829
CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O,1.7121
CC(C)Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,3.0122000000000018
C[Si](C)(C)C,1.9544
Clc1cc(c(Cl)cc1c2[nH]c3ccc4C(=O)c5ccccc5C(=O)c4c3n2)c6[nH]c7ccc8C(=O)c9ccccc9C(=O)c8c7n6,7.630800000000004
CC(CCOC(C)=O)CC(C)(C)C,3.0119000000000016
ClC(=O)c1ccc(cc1)C(Cl)=O,2.4446000000000003
CC(=C)C(=O)OCC1CCCO1,1.2847
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,3.697300000000002
CC(=C)C(=O)OCc1ccccc1,2.3059000000000003
CCOC(=O)OCC,1.1794
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,3.4342000000000024
[O-][N+](=O)c1ccc(Cl)cc1Cl,2.9016
CC(=C)[C@H]1CC=C(C)C(=O)C1,2.4879000000000007
CCCCCCCC[P](O)(O)=O,2.5246000000000013
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O,3.058200000000001
COc1cc(Cl)c(OC)cc1N,1.9394
O[S](=O)(=O)CCCNC1CCCCC1,1.1865999999999997
CCCCC/C(C=O)=C/c1ccccc1,3.8492000000000033
CCCOCC(C)OCC(C)O,1.1989
ClCCCBr,2.0102
OC(O)C(Cl)(Cl)Cl,0.6672999999999998
OC(=O)c1cc(O)cc(c1)C(O)=O,0.7886
CC(C)OC(=O)CCCCC(=O)OC(C)C,2.45
CCCCCC1(C)CCC(C)(C)C1=O,3.962100000000003
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.107600000000001
CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC2C(C)(C)CNCC2(C)C,5.242000000000004
CC(CCCC(C)(C)OC(C)=O)C=C,3.320500000000002
CC1CC(CC(C)(C)C1)OC(=O)C=C,2.930400000000001
O=C(C1CCCCC1)c2ccccc2,3.449600000000002
ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,4.682900000000003
Clc1cccc(Cl)c1Cl,3.6468000000000007
COC(=O)c1c(C)cc(O)c(C)c1O,1.5012399999999997
CC(C)C1(O)CCC(=CC1)C,2.5037000000000003
[O-][N+](=O)C1=NC(=O)NN1,-0.9938000000000002
Cc1cc2NC(=O)Nc2cc1N,0.74682
CC(C)(C)OOC(C)(C)C,2.531600000000001
CCOC(=O)\C=C\c1ccccc1,2.2629
O=C1NSc2ccccc12,1.5896
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,2.702000000000001
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,3.818000000000003
CCCCC(CC)C(=O)OOC(C)(C)CC,3.8662000000000023
COC1(CCCCCCCCCCC1)OC,4.280200000000004
S=C1NN=C(SSC2=NNC(=S)S2)S1,3.51418
CCCCCCCC(C)=O,2.935900000000002
Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,1.8114200000000005
CCCCCC1CC(=O)C=C(C)C1C(=O)OCC,3.2813000000000017
Cc1ccccc1C,2.30344
Cc1ccc(C)cc1,2.30344
CC(C)C(=O)OCCc1ccccc1,2.4283
CCCCCCCCCCN(C)C,3.6887000000000025
O=CCC\C=C1/CC2CC1C3CCCC23,3.3480000000000025
CCCCCCC(C)(C)S,3.6652000000000022
CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,5.7691000000000034
CCCCCCCCC(C)C=O,3.5720000000000027
COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,-0.5032000000000003
CN1COCN=C1N[N+]([O-])=O,-0.9993
Cc1ccc(C)c(O)c1C,2.3174600000000005
Cc1cccc(C)c1,2.30344
CCCCCCCC(=O)NCC(O)=O,1.5477
CC(=O)OC1C(C)(C)C2CCC1(C)C2,2.7643000000000013
O=[Si]=O,-0.6184000000000001
OC(=O)[C@@H](NC(=O)OCc1ccccc1)C2CCCCC2,2.9463000000000017
CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,4.006200000000003
CCCCCC#CC(=O)OC,1.7431
Cc1cccc(c1C)[N+]([O-])=O,2.21164
CC(CCOC(C)=O)CCC=C(C)C,3.3221000000000025
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,3.6406
O=C(Oc1ccccc1)Oc2ccccc2,3.264400000000002
O=C(Cc1ccccc1)OCCc2ccccc2,3.015000000000001
CCC(COCC(CC)(COC(=O)C=C)COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,2.712600000000001
C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,-1.640699999999996
CC(C)c1ccc(cc1)C#N,2.681680000000001
C=CCOC(=O)c1ccccc1C(=O)OCC=C,2.3722000000000003
NC(Nc1ccccc1)=Nc2ccccc2,2.744900000000001
CCCCC(CC)C(=O)OC=C,2.8895000000000017
CC1CC(O)CC(C)(C)C1,2.1935
COc1cc(c(OC)cc1Cl)[N+]([O-])=O,2.2654000000000005
CC(=C)C(=O)NCNC(=O)C(C)=C,0.3285
O=C/C=C/c1ccccc1,1.8987
CN(CCO)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.666
CC12CCCC(C)(CC1)C2=NO,2.8069000000000006
CC(=O)Nc1ccc(O)cc1,1.3505999999999998
CN(C)c1ccc(C=O)cc1,1.5651
C\1C\C=C/CC\C=C1,2.6728000000000014
C/C=C/C(=O)C1C(=CCCC1(C)C)C,3.5141000000000027
Cc1cc(ccc1N)[N+]([O-])=O,1.48542
CCCCCCCCCO,2.7293000000000016
CCCOC(=O)C1CCCCC1C(=O)OCCC,2.699200000000001
Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3,3.10062
O=C1CCCCCCCCCCCC(=O)OCCO1,3.377500000000002
CC(C)=CC\C=C(/C)C=C,3.4750000000000023
CO[Si](CCCN=C=O)(OC)OC,0.5903999999999998
CC(CC(=O)OOC(C)(C)C)CC(C)(C)C,3.722100000000003
Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,-1.871000000000001
CCCCOC(=O)CSCSCC(=O)OCCCC,3.096900000000001
COC(=O)C1CC2(CCC1(C)C=C2)C(C)C,3.1780000000000017
CC1CCCCC1,2.5866000000000007
CC(C)(OO)c1ccccc1,2.4113000000000007
O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,1.6646
CCO[Si](CCCCl)(OCC)OCC,2.6637000000000013
CC(=C)C(=O)OC1CCCCC1,2.438400000000001
CCCC(=O)OCc1ccccc1,2.5299000000000005
CC(=O)Nc1ccc(N)c(c1)[S](O)(=O)=O,0.4739
NO[S](O)(=O)=O,-1.3204999999999996
CC/C=C/CCOC(=O)OC,2.1257
C1CC2CC1C=C2,1.9725
OC(=O)CSc1sc2ccccc2n1,2.4730000000000008
CC(C)(C)c1ccc(CCC=O)cc1,3.1156000000000024
NNC(N)=S,-1.3067000000000002
CCCCC(CC)C1OCCO1,2.5757000000000003
CCC(C)(C)OOC(C)(C)CC,3.3118000000000016
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,3.4356000000000027
CCC(=O)OC1CCC(CC1)C(C)C,3.1544000000000016
CCCCCCCC[Si](OC)(OC)OC,3.2250000000000014
CCC1(C)OOC(C)(CC)OOC(C)(CC)OO1,3.223200000000002
CCCCOC(=O)c1ccccc1C(=O)OCCCC,3.600400000000003
CC(=O)OC(=C)c1ccccc1,2.2204
CCOC(=O)CC1(C)OCC(C)O1,1.0911
Clc1cccc(Cl)c1,2.993400000000001
Cc1ccccc1CCO,1.52982
Oc1ccc(Cl)c(O)c1,1.7512
CC1(C)C2CC(O)C(=C)C1C2,1.9695
CC(C)C1CCC(O)CC1,2.1935
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,2.901600000000001
CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO,0.4109999999999998
CCC(=O)c1ccccc1,2.2793
CC(C)(C)c1ccc(C=O)cc1,2.796600000000001
Nc1ccc2cc(ccc2c1)[S](O)(=O)=O,1.6687
CCCCC(CC)CO[N+]([O-])=O,2.4111
CC(C)CCCCCOC(=O)C=C,2.9320000000000013
O=C1N(SC2CCCCC2)C(=O)c3ccccc13,3.2635000000000023
CC(=O)OC(C)(C)Cc1ccccc1,2.570800000000001
Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C,3.372620000000002
S=[Cd],0.6457
CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC,5.753300000000006
CC(CCC=C(C)C)CC#N,3.282580000000002
CC(=O)Oc1ccccc1[N+]([O-])=O,1.5200999999999998
CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N,3.318500000000001
Cc1ccccc1CCl,2.7338200000000006
CC(=C)c1ccccc1,2.7197000000000005
COc1cc(CC=C)ccc1O,2.1293
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,4.163100000000004
Fc1cccc(F)c1,1.9648
CC\C=C/CCOC(=O)C(C)C,2.541900000000001
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,3.738100000000003
CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,2.754700000000001
CC(C)NC(C)C,1.3927999999999998
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O,-1.1652000000000018
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,3.3122000000000025
CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,3.119900000000002
CCC(CC)CC1(CCCCC1)C(O)=O,3.847800000000002
CCCCOC(=O)\C=C\C(=O)OCCCC,2.2292
CC(=C)C(=O)OCCOC(=O)C(C)=C,1.225
N#C/C=C/c1ccccc1,2.22338
CC(=O)/C=C/C1C(=CCCC1(C)C)C,3.5141000000000027
NCCc1ccc(O)cc1,0.8934
CCCCOCCOC(=O)c1ccccc1,2.660100000000001
COc1cc(ccc1N)[N+]([O-])=O,1.1856
S=[Zn],0.6457
OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,-1.6810999999999965
Oc1cc(F)c(F)c(F)c1,1.8095
CCCCCC(O)=O,1.6513
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,2.5276000000000005
CC1C=C(C)CCC1COC(C)=O,2.541900000000001
CCCCC(CC)COC(=O)CC#N,2.6596800000000007
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0.3181000000000002
Nc1ccc(Cc2ccc(N)cc2)cc1,2.4418000000000006
CCCCCCCCCC(=O)Oc1ccc(cc1)C(O)=O,4.430900000000003
NCc1occc1,0.7383000000000001
OCC(F)(F)F,0.5410000000000001
C[Si]1O[Si](C)O[Si](C)O[Si](C)O[Si](C)O1,0.6729999999999998
CCOCCOCCOC(C)=O,0.6025999999999998
CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,5.244800000000006
CC(=C)O[Si](OC(C)=C)(OC(C)=C)C=C,3.3011000000000017
OCCCCO,-0.2488
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,2.1552
OCC(O)CO,-1.6681
